192,23410,5.954216,0.953782,didntLike
193,35073,9.288374,0.767318,largeDoses
194,52914,3.976796,1.043109,didntLike
195,16801,8.585227,1.455708,largeDoses
196,9533,1.271946,0.796506,smallDoses
197,16721,0,0.242778,smallDoses
198,5832,0,0.089749,smallDoses
199,44591,11.521298,0.30086,largeDoses
200,10143,1.139447,0.415373,smallDoses
201,21609,5.69909,1.391892,smallDoses
202,23817,2.449378,1.32256,didntLike
203,15640,0,1.22838,smallDoses
204,8847,3.168365,0.053993,smallDoses
205,50939,10.42861,1.126257,largeDoses
206,28521,2.94307,1.446816,didntLike
207,32901,10.441348,0.975283,largeDoses
208,42850,12.478764,1.628726,largeDoses
209,13499,5.856902,0.363883,smallDoses
210,40345,2.47642,0.096075,didntLike
211,43547,1.826637,0.811457,didntLike
212,70758,4.324451,0.328235,didntLike
213,19780,1.376085,1.178359,smallDoses
214,44484,5.342462,0.394527,didntLike
215,54462,11.835521,0.693301,largeDoses
216,20085,12.423687,1.424264,largeDoses
217,42291,12.161273,0.071131,largeDoses
218,47550,8.14836,1.649194,largeDoses
219,11938,1.531067,1.549756,smallDoses
220,40699,3.200912,0.309679,didntLike
221,70908,8.862691,0.530506,didntLike
222,73989,6.370551,0.36935,didntLike
223,11872,2.468841,0.14506,smallDoses
224,48463,11.054212,0.141508,largeDoses
225,15987,2.03708,0.715243,smallDoses
226,70036,13.36403,0.549972,didntLike
227,32967,10.249135,0.192735,largeDoses
228,63249,10.464252,1.669767,didntLike
229,42795,9.424574,0.013725,largeDoses
230,14459,4.458902,0.268444,smallDoses
231,19973,0,0.575976,smallDoses
232,5494,9.686082,1.029808,largeDoses
233,67902,13.649402,1.052618,didntLike
234,25621,13.181148,0.273014,largeDoses
235,27545,3.877472,0.4016,didntLike
236,58656,1.413952,0.45138,didntLike
237,7327,4.248986,1.430249,smallDoses
238,64555,8.779183,0.845947,didntLike
239,8998,4.156252,0.097109,smallDoses
240,11752,5.580018,0.158401,smallDoses
241,76319,15.04044,1.366898,didntLike
242,27665,12.79387,1.307323,largeDoses
243,67417,3.254877,0.669546,didntLike
244,21808,10.725607,0.588588,largeDoses
245,15326,8.256473,0.765891,smallDoses
246,20057,8.033892,1.618562,largeDoses
247,79341,10.702532,0.204792,didntLike
248,15636,5.062996,1.132555,smallDoses
249,35602,10.772286,0.668721,largeDoses
250,28544,1.892354,0.837028,didntLike
251,57663,1.019966,0.37232,didntLike
252,78727,15.546043,0.729742,didntLike
253,68255,11.638205,0.409125,didntLike
254,14964,3.427886,0.975616,smallDoses
255,21835,11.246174,1.475586,largeDoses
256,7487,0,0.645045,smallDoses
257,8700,0,1.424017,smallDoses
258,26226,8.242553,0.279069,largeDoses
259,65899,8.70006,0.101807,didntLike
260,6543,0.812344,0.260334,smallDoses
261,46556,2.448235,1.176829,didntLike
262,71038,13.230078,0.616147,didntLike
263,47657,0.236133,0.34084,didntLike
264,19600,11.155826,0.335131,largeDoses
265,37422,11.029636,0.505769,largeDoses
266,1363,2.901181,1.646633,smallDoses
267,26535,3.924594,1.14312,didntLike
268,47707,2.524806,1.292848,didntLike
269,38055,3.527474,1.449158,didntLike
270,6286,3.384281,0.889268,smallDoses
271,10747,0,1.107592,smallDoses
272,44883,11.89889,0.406441,largeDoses
273,56823,3.529892,1.375844,didntLike
274,68086,11.442677,0.696919,didntLike
275,70242,10.308145,0.422722,didntLike
276,11409,8.540529,0.727373,smallDoses
277,67671,7.156949,1.691682,didntLike
278,61238,0.720675,0.847574,didntLike
279,17774,0.229405,1.038603,smallDoses
280,53376,3.399331,0.077501,didntLike
281,30930,6.157239,0.580133,didntLike
282,28987,1.239698,0.719989,didntLike
283,13655,6.036854,0.016548,smallDoses
284,7227,5.258665,0.933722,smallDoses
285,40409,12.393001,1.571281,largeDoses
286,13605,9.627613,0.935842,smallDoses
287,26400,11.130453,0.59761,largeDoses
288,13491,8.842595,0.349768,largeDoses
289,30232,10.69001,1.456595,largeDoses
290,43253,5.714718,1.67478,largeDoses
291,55536,3.052505,1.335804,didntLike
292,8807,0,0.059025,smallDoses
293,25783,9.945307,1.287952,largeDoses
294,22812,2.719723,1.142148,didntLike
295,77826,11.154055,1.608486,didntLike
296,38172,2.687918,0.660836,didntLike
297,31676,10.037847,0.962245,largeDoses
298,74038,12.404762,1.11208,didntLike
299,44738,10.237305,0.633422,largeDoses
300,17410,4.745392,0.66252,smallDoses
301,5688,4.639461,1.569431,smallDoses
302,36642,3.14931,0.639669,didntLike
303,29956,13.406875,1.639194,largeDoses
304,60350,6.068668,0.881241,didntLike
305,23758,9.477022,0.899002,largeDoses
306,25780,3.89762,0.560201,smallDoses
307,11342,5.463615,1.203677,smallDoses
308,36109,3.369267,1.575043,didntLike
309,14292,5.234562,0.825954,smallDoses
310,11160,0,0.72217,smallDoses
311,23762,12.979069,0.504068,largeDoses
312,39567,5.376564,0.557476,didntLike
313,25647,13.52791,1.586732,largeDoses
314,14814,2.196889,0.784587,smallDoses
315,73590,10.691748,0.007509,didntLike
316,35187,1.659242,0.447066,didntLike
317,49459,8.369667,0.656697,largeDoses
318,31657,13.157197,0.143248,largeDoses
319,6259,8.199667,0.908508,smallDoses
320,33101,4.441669,0.439381,largeDoses
321,27107,9.846492,0.644523,largeDoses
322,17824,0.01954,0.977949,smallDoses
323,43536,8.253774,0.7487,largeDoses
324,67705,6.03862,1.509646,didntLike
325,35283,6.091587,1.694641,largeDoses
326,71308,8.98682,1.225165,didntLike
327,31054,11.508473,1.624296,largeDoses
328,52387,8.807734,0.713922,largeDoses
329,40328,0,0.816676,didntLike
330,34844,8.889202,1.665414,largeDoses
331,11607,3.178117,0.542752,smallDoses
332,64306,7.013795,0.139909,didntLike
333,32721,9.605014,0.065254,largeDoses
334,33170,1.23054,1.331674,didntLike
335,37192,10.412811,0.890803,largeDoses
336,13089,0,0.567161,smallDoses
337,66491,9.699991,0.122011,didntLike
338,15941,0,0.061191,smallDoses
339,4272,4.455293,0.272135,smallDoses
340,48812,3.020977,1.502803,didntLike
341,28818,8.099278,0.216317,largeDoses
342,35394,1.157764,1.603217,didntLike
343,71791,10.105396,0.121067,didntLike
344,40668,11.230148,0.408603,largeDoses
345,39580,9.070058,0.011379,largeDoses
346,11786,0.56646,0.478837,smallDoses
347,19251,0,0.4873,smallDoses
348,56594,8.956369,1.193484,largeDoses
349,54495,1.523057,0.620528,didntLike
350,11844,2.749006,0.169855,smallDoses
351,45465,9.235393,0.18835,largeDoses
352,31033,10.555573,0.403927,largeDoses
353,16633,6.956372,1.519308,smallDoses
354,13887,0.636281,1.273984,smallDoses
355,52603,3.574737,0.075163,didntLike
356,72000,9.032486,1.461809,didntLike
357,68497,5.958993,0.023012,didntLike
358,35135,2.4353,1.211744,didntLike
359,26397,10.539731,1.638248,largeDoses
360,7313,7.646702,0.056513,smallDoses
361,91273,20.919349,0.644571,didntLike
362,24743,1.424726,0.838447,didntLike
363,31690,6.748663,0.890223,largeDoses
364,15432,2.289167,0.114881,smallDoses
365,58394,5.548377,0.402238,didntLike
366,33962,6.057227,0.432666,didntLike
367,31442,10.828595,0.559955,largeDoses
368,31044,11.31816,0.271094,largeDoses
369,29938,13.265311,0.633903,largeDoses
370,9875,0,1.496715,smallDoses
371,51542,6.517133,0.402519,largeDoses
372,11878,4.934374,1.520028,smallDoses
373,69241,10.151738,0.896433,didntLike
374,37776,2.425781,1.559467,didntLike
375,68997,9.778962,1.195498,didntLike
376,67416,12.21995,0.657677,didntLike
377,59225,7.394151,0.954434,didntLike
378,29138,8.518535,0.742546,largeDoses
379,5962,2.7987,0.662632,smallDoses
380,10847,0.63793,0.617373,smallDoses
381,70527,10.75049,0.097415,didntLike
382,9610,0.625382,0.140969,smallDoses
383,64734,10.027968,0.282787,didntLike
384,25941,9.817347,0.364197,largeDoses
385,2763,0.646828,1.266069,smallDoses
386,55601,3.347111,0.914294,didntLike
387,31128,11.816892,0.193798,largeDoses
388,5181,0,1.480198,smallDoses
389,69982,10.945666,0.993219,didntLike
390,52440,10.244706,0.280539,largeDoses
391,57350,2.579801,1.149172,didntLike
392,57869,2.63041,0.098869,didntLike
393,56557,11.7462,1.695517,largeDoses
394,42342,8.104232,1.326277,largeDoses
395,15560,12.409743,0.790295,largeDoses
396,34826,12.167844,1.328086,largeDoses
397,8569,3.198408,0.299287,smallDoses
398,77623,16.055513,0.541052,didntLike
399,78184,7.138659,0.158481,didntLike
400,7036,4.831041,0.761419,smallDoses
401,69616,10.08289,1.373611,didntLike
402,21546,10.066867,0.78847,largeDoses
403,36715,8.129538,0.329913,largeDoses
404,20522,3.012463,1.138108,smallDoses
405,42349,3.720391,0.845974,didntLike
406,9037,0.773493,1.148256,smallDoses
407,26728,10.962941,1.037324,largeDoses
408,587,0.177621,0.162614,smallDoses
409,48915,3.085853,0.967899,didntLike
410,9824,8.426781,0.202558,smallDoses
411,4135,1.825927,1.128347,smallDoses
412,9666,2.185155,1.010173,smallDoses
413,59333,7.184595,1.261338,didntLike
414,36198,0,0.116525,didntLike
415,34909,8.901752,1.033527,largeDoses
416,47516,2.451497,1.358795,didntLike
417,55807,3.213631,0.432044,didntLike
418,14036,3.974739,0.723929,smallDoses
419,42856,9.601306,0.619232,largeDoses
420,64007,8.363897,0.445341,didntLike
421,59428,6.381484,1.365019,didntLike
422,13730,0,1.403914,smallDoses
423,41740,9.609836,1.438105,largeDoses
424,63546,9.904741,0.985862,didntLike
425,30417,7.185807,1.489102,largeDoses
426,69636,5.466703,1.216571,didntLike
427,64660,0,0.915898,didntLike
428,14883,4.575443,0.535671,smallDoses
429,7965,3.277076,1.010868,smallDoses
430,68620,10.246623,1.239634,didntLike
431,8738,2.341735,1.060235,smallDoses
432,7544,3.201046,0.498843,smallDoses
433,6377,6.066013,0.120927,smallDoses
434,36842,8.829379,0.895657,largeDoses
435,81046,15.833048,1.568245,didntLike
436,67736,13.516711,1.220153,didntLike
437,32492,0.664284,1.116755,didntLike
438,39299,6.325139,0.605109,largeDoses
439,77289,8.677499,0.344373,didntLike
440,33835,8.188005,0.964896,largeDoses
441,71890,9.414263,0.38403,didntLike
442,32054,9.196547,1.138253,largeDoses
443,38579,10.202968,0.452363,largeDoses
444,55984,2.119439,1.481661,didntLike
445,72694,13.635078,0.858314,didntLike
446,42299,0.083443,0.701669,didntLike
447,26635,9.149096,1.051446,largeDoses
448,8579,1.933803,1.374388,smallDoses
449,37302,14.115544,0.676198,largeDoses
450,22878,8.933736,0.943352,largeDoses
451,4364,2.661254,0.946117,smallDoses
452,4985,0.988432,1.305027,smallDoses
453,37068,2.063741,1.125946,didntLike
454,41137,2.22059,0.690754,didntLike
455,67759,6.424849,0.806641,didntLike
456,11831,1.156153,1.613674,smallDoses
457,34502,3.03272,0.601847,didntLike
458,4088,3.076828,0.952089,smallDoses
459,15199,0,0.318105,smallDoses
460,17309,7.75048,0.554015,largeDoses
461,42816,10.958135,1.4825,largeDoses
462,43751,10.222018,0.488678,largeDoses
463,58335,2.367988,0.435741,didntLike
464,75039,7.686054,1.381455,didntLike
465,42878,11.464879,1.481589,largeDoses
466,42770,11.075735,0.089726,largeDoses
467,8848,3.543989,0.345853,smallDoses
468,31340,8.123889,1.28288,largeDoses
469,41413,4.331769,0.754467,largeDoses
470,12731,0.120865,1.211961,smallDoses
471,22447,6.116109,0.701523,largeDoses
472,33564,7.474534,0.50579,largeDoses
473,48907,8.819454,0.649292,largeDoses
474,8762,6.802144,0.615284,smallDoses
475,46696,12.666325,0.93196,largeDoses
476,36851,8.63618,0.399333,largeDoses
477,67639,11.730991,1.289833,didntLike
478,171,8.132449,0.039062,smallDoses
479,26674,10.296589,1.496144,largeDoses
480,8739,7.583906,1.005764,smallDoses
481,66668,9.777806,0.496377,didntLike
482,68732,8.833546,0.513876,didntLike
483,69995,4.907899,1.518036,didntLike
484,82008,8.362736,1.285939,didntLike
485,25054,9.084726,1.606312,largeDoses
486,33085,14.164141,0.56097,largeDoses
487,41379,9.080683,0.98992,largeDoses
488,39417,6.522767,0.038548,largeDoses
489,12556,3.690342,0.462281,smallDoses
490,39432,3.563706,0.242019,didntLike
491,38010,1.06587,1.141569,didntLike
492,69306,6.683796,1.456317,didntLike
493,38000,1.712874,0.243945,didntLike
494,46321,13.109929,1.280111,largeDoses
495,66293,11.32791,0.780977,didntLike
496,22730,4.545711,1.233254,didntLike
497,5952,3.367889,0.468104,smallDoses
498,72308,8.326224,0.567347,didntLike
499,60338,8.978339,1.442034,didntLike
500,13301,5.655826,1.582159,smallDoses
501,27884,8.855312,0.570684,largeDoses
502,11188,6.649568,0.544233,smallDoses
503,56796,3.966325,0.85041,didntLike
504,8571,1.924045,1.664782,smallDoses
505,4914,6.004812,0.280369,smallDoses
506,10784,0,0.375849,smallDoses
507,39296,9.923018,0.092192,largeDoses
508,13113,2.389084,0.119284,smallDoses
509,70204,13.663189,0.133251,didntLike
510,46813,11.434976,0.321216,largeDoses
511,11697,0.35827,1.292858,smallDoses
512,44183,9.598873,0.223524,largeDoses
513,2225,6.375275,0.60804,smallDoses
514,29066,11.580532,0.458401,largeDoses
515,4245,5.319324,1.59807,smallDoses
516,34379,4.324031,1.603481,didntLike
517,44441,2.35837,1.273204,didntLike
518,2022,0,1.182708,smallDoses
519,26866,12.824376,0.890411,largeDoses
520,57070,1.587247,1.456982,didntLike
521,32932,8.510324,1.520683,largeDoses
522,51967,10.428884,1.187734,largeDoses
523,44432,8.346618,0.042318,largeDoses
524,67066,7.541444,0.809226,didntLike
525,17262,2.540946,1.583286,smallDoses
526,79728,9.473047,0.692513,didntLike
527,14259,0.352284,0.47408,smallDoses
528,6122,0,0.589826,smallDoses
529,76879,12.405171,0.567201,didntLike
530,11426,4.126775,0.871452,smallDoses
531,2493,0.034087,0.335848,smallDoses
532,19910,1.177634,0.075106,smallDoses
533,10939,0,0.479996,smallDoses
534,17716,0.994909,0.611135,smallDoses
535,31390,11.053664,1.180117,largeDoses
536,20375,0,1.679729,smallDoses
537,26309,2.495011,1.459589,didntLike
538,33484,11.516831,0.001156,largeDoses
539,45944,9.213215,0.797743,largeDoses
540,4249,5.332865,0.109288,smallDoses
541,6089,0,1.689771,smallDoses
542,7513,0,1.126053,smallDoses
543,27862,12.640062,1.690903,largeDoses
544,39038,2.693142,1.317518,didntLike
545,19218,3.328969,0.268271,smallDoses
546,62911,7.193166,1.117456,didntLike
547,77758,6.615512,1.521012,didntLike
548,27940,8.000567,0.835341,largeDoses
549,2194,4.017541,0.512104,smallDoses
550,37072,13.245859,0.927465,largeDoses
551,15585,5.970616,0.813624,smallDoses
552,25577,11.668719,0.886902,largeDoses
553,8777,4.283237,1.272728,smallDoses
554,29016,10.742963,0.971401,largeDoses
555,21910,12.326672,1.592608,largeDoses
556,12916,0,0.344622,smallDoses
557,10976,0,0.922846,smallDoses
558,79065,10.602095,0.573686,didntLike
559,36759,10.861859,1.155054,largeDoses
560,50011,1.229094,1.63869,didntLike
561,1155,0.410392,1.313401,smallDoses
562,71600,14.552711,0.616162,didntLike
563,30817,14.178043,0.616313,largeDoses
564,54559,14.13626,0.362388,didntLike
565,29764,0.093534,1.207194,didntLike
566,69100,10.929021,0.40311,didntLike
567,47324,11.432919,0.825959,largeDoses
568,73199,9.134527,0.586846,didntLike
569,44461,5.071432,1.42142,didntLike
570,45617,11.460254,1.541749,largeDoses
571,28221,11.620039,1.103553,largeDoses
572,7091,4.022079,0.207307,smallDoses
573,6110,3.057842,1.631262,smallDoses
574,79016,7.782169,0.404385,didntLike
575,18289,7.981741,0.929789,largeDoses
576,43679,4.601363,0.268326,didntLike
577,22075,2.595564,1.115375,didntLike
578,23535,10.049077,0.391045,largeDoses
579,25301,3.265444,1.57297,smallDoses
580,32256,11.780282,1.511014,largeDoses
581,36951,3.075975,0.286284,didntLike
582,31290,1.795307,0.194343,didntLike
583,38953,11.106979,0.202415,largeDoses
584,35257,5.994413,0.800021,didntLike
585,25847,9.706062,1.012182,largeDoses
586,32680,10.582992,0.836025,largeDoses
587,62018,7.038266,1.458979,didntLike
588,9074,0.023771,0.015314,smallDoses
589,33004,12.823982,0.676371,largeDoses
590,44588,3.61777,0.493483,didntLike
591,32565,8.346684,0.253317,largeDoses
592,38563,6.104317,0.099207,didntLike
593,75668,16.207776,0.584973,didntLike
594,9069,6.401969,1.691873,smallDoses
595,53395,2.298696,0.559757,didntLike
596,28631,7.661515,0.055981,largeDoses
597,71036,6.353608,1.645301,didntLike
598,71142,10.44278,0.33587,didntLike
599,37653,3.834509,1.346121,didntLike
600,76839,10.998587,0.584555,didntLike
601,9916,2.695935,1.512111,smallDoses
602,38889,3.356646,0.32423,didntLike
603,39075,14.677836,0.793183,largeDoses
604,48071,1.551934,0.130902,didntLike
605,7275,2.464739,0.223502,smallDoses
606,41804,1.533216,1.007481,didntLike
607,35665,12.473921,0.16291,largeDoses
608,67956,6.491596,0.032576,didntLike
609,41892,10.506276,1.510747,largeDoses
610,38844,4.380388,0.748506,didntLike
611,74197,13.670988,1.687944,didntLike
612,14201,8.317599,0.390409,smallDoses
613,3908,0,0.556245,smallDoses
614,2459,0,0.290218,smallDoses
615,32027,10.095799,1.188148,largeDoses
616,12870,0.860695,1.482632,smallDoses
617,9880,1.557564,0.711278,smallDoses
618,72784,10.072779,0.75603,didntLike
619,17521,0,0.431468,smallDoses
620,50283,7.140817,0.883813,largeDoses
621,33536,11.384548,1.438307,largeDoses
622,9452,3.214568,1.083536,smallDoses
623,37457,11.720655,0.301636,largeDoses
624,17724,6.374475,1.475925,largeDoses
625,43869,5.749684,0.198875,largeDoses
626,264,3.871808,0.552602,smallDoses
627,25736,8.336309,0.636238,largeDoses
628,39584,9.710442,1.503735,largeDoses
629,31246,1.532611,1.433898,didntLike
630,49567,9.785785,0.984614,largeDoses
631,7052,2.633627,1.097866,smallDoses
632,35493,9.238935,0.494701,largeDoses
633,10986,1.205656,1.398803,smallDoses
634,49508,3.124909,1.670121,didntLike
635,5734,7.935489,1.585044,smallDoses
636,65479,12.746636,1.560352,didntLike
637,77268,10.732563,0.545321,didntLike
638,28490,3.977403,0.766103,didntLike
639,13546,4.194426,0.450663,smallDoses
640,37166,9.610286,0.142912,largeDoses
641,16381,4.797555,1.260455,smallDoses
642,10848,1.615279,0.093002,smallDoses
643,35405,4.614771,1.027105,didntLike
644,15917,0,1.369726,smallDoses
645,6131,0.608457,0.51222,smallDoses
646,67432,6.558239,0.667579,didntLike
647,30354,12.315116,0.197068,largeDoses
648,69696,7.014973,1.494616,didntLike
649,33481,8.822304,1.194177,largeDoses
650,43075,10.086796,0.570455,largeDoses
651,38343,7.241614,1.661627,largeDoses
652,14318,4.602395,1.511768,smallDoses
653,5367,7.434921,0.079792,smallDoses
654,37894,10.46757,1.595418,largeDoses
655,36172,9.948127,0.003663,largeDoses
656,40123,2.478529,1.568987,didntLike
657,10976,5.938545,0.87854,smallDoses
658,12705,0,0.948004,smallDoses
659,12495,5.559181,1.357926,smallDoses
660,35681,9.776654,0.535966,largeDoses
661,46202,3.092056,0.490906,didntLike
662,11505,0,1.623311,smallDoses
663,22834,4.459495,0.538867,didntLike
664,49901,8.334306,1.6466,largeDoses
665,71932,11.226654,0.384686,didntLike
666,13279,3.904737,1.597294,smallDoses
667,49112,7.038205,1.211329,largeDoses
668,77129,9.83612,1.05434,didntLike
669,37447,1.990976,0.378081,didntLike
670,62397,9.005302,0.485385,didntLike
671,0,1.77251,1.039873,smallDoses
672,15476,0.458674,0.81956,smallDoses
673,40625,10.003919,0.231658,largeDoses
674,36706,0.520807,1.476008,didntLike
675,28580,10.678214,1.431837,largeDoses
676,25862,4.425992,1.363842,didntLike
677,63488,12.035355,0.831222,didntLike
678,33944,10.606732,1.253858,largeDoses
679,30099,1.568653,0.684264,didntLike
680,13725,2.545434,0.024271,smallDoses
681,36768,10.264062,0.982593,largeDoses
682,64656,9.866276,0.685218,didntLike
683,14927,0.142704,0.057455,smallDoses
684,43231,9.85327,1.521432,largeDoses
